project;benchmark;params;javaPath;jarFile;arguments
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1&qType=SpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1&qType=MpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=10&qType=SpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=10&qType=MpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=10&qType=SpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=10&qType=MpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=100&qType=SpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=100&qType=MpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=100&qType=SpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=100&qType=MpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1000&qType=SpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
